,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Heating Power LIN [W],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Heater Voltage [V],Heater Current [A],Ambient Temperature [캜],Coolant Temperature Heatercore [캜],Requested Coolant Temperature [캜],Coolant Temperature Inlet [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜]
767,76.7,32.96,574.0,15.38,-9.77,-0.4,0.0,390.69,1.1,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.48,1,0,0,28.0,0,0,0,25.0,25.01
768,76.8,32.82,574.0,13.4,-16.23,-0.51,0.0,390.99,4.6,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.48,1,0,0,28.0,0,0,0,25.0,25.01
769,76.9,32.57,574.0,12.78,-22.19,-0.69,0.0,391.36,8.94,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.48,1,0,0,28.0,0,0,0,25.0,25.01
770,77.0,32.27,574.0,12.77,-31.19,-0.81,0.0,391.91,15.34,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.48,1,0,0,28.0,0,0,0,25.0,25.01
771,77.1,31.96,574.0,12.78,-42.73,-0.97,0.0,392.31,19.79,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
772,77.2,31.65,574.0,13.1,-48.08,-0.99,0.0,392.36,19.39,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
773,77.3,31.31,574.0,13.25,-44.97,-0.94,0.0,392.37,18.76,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
774,77.4,30.96,574.0,13.7,-43.49,-0.99,0.0,392.27,17.56,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
775,77.5,30.64,574.0,14.5,-41.99,-0.99,0.0,392.16,15.9,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
776,77.6,30.34,574.0,16.66,-39.01,-0.91,0.0,392.01,13.1,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
777,77.7,30.02,574.0,20.62,-32.59,-0.68,0.0,391.79,9.75,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
778,77.8,29.84,574.0,22.08,-22.07,-0.5,0.0,391.39,5.05,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
779,77.9,29.67,574.0,22.08,-16.5,-0.45,0.0,391.1,1.84,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
780,78.0,29.47,574.0,22.08,-15.98,-0.48,0.0,391.1,2.34,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
781,78.1,29.26,574.0,22.25,-18.5,-0.52,0.0,391.1,2.57,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
782,78.2,29.08,574.0,22.55,-18.48,-0.43,0.0,391.1,2.12,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
783,78.3,28.95,574.0,22.86,-17.0,-0.46,0.0,391.09,1.54,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
784,78.4,28.8,574.0,23.94,-16.5,-0.41,0.0,391.04,0.64,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
785,78.5,28.64,574.0,25.92,-13.61,-0.31,0.0,390.93,-0.76,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,25.0,25.01
786,78.6,28.54,574.0,28.1,-9.07,-0.26,0.0,390.68,-3.41,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.44,1,0,0,28.0,0,0,0,24.95,25.01
787,78.7,28.44,574.0,28.94,-4.0,-0.22,0.0,390.47,-5.63,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.9,25.01
788,78.8,28.42,574.0,28.93,-0.93,-0.1,0.0,390.37,-6.78,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.85,25.01
789,78.9,28.33,574.0,28.76,0.0,-0.1,0.0,390.31,-7.51,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.8,25.01
790,79.0,28.29,574.0,28.93,-2.43,-0.17,0.0,390.36,-7.21,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.75,25.01
791,79.1,28.21,574.0,28.61,-1.5,-0.06,0.0,390.4,-6.94,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.7,25.01
792,79.2,28.18,574.0,28.6,-2.43,-0.14,0.0,390.4,-6.74,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.65,25.01
793,79.3,28.1,574.0,28.29,-2.0,-0.17,0.0,390.41,-6.31,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.6,25.01
794,79.4,28.05,574.0,26.65,-2.0,-0.19,0.0,390.46,-5.31,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.38,1,0,0,28.0,0,0,0,24.55,25.01
795,79.5,28.0,574.0,21.34,-5.44,-0.32,0.0,390.54,-4.03,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.36,1,0,0,28.0,0,0,0,24.5,25.01
796,79.6,27.87,574.0,14.35,-10.37,-0.4,0.0,390.69,-2.03,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.36,1,0,0,28.0,0,0,0,24.5,25.01
797,79.7,27.74,574.0,11.76,-13.32,-0.43,0.0,390.94,1.2,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.36,1,0,0,28.0,0,0,0,24.5,25.01
798,79.8,27.51,574.0,7.22,-25.13,-0.56,0.0,391.44,7.45,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.37,1,0,0,28.0,0,0,0,24.5,25.01
799,79.9,27.21,574.0,5.33,-38.25,-0.8,0.0,391.96,13.9,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.37,1,0,0,28.0,0,0,0,24.5,25.01
800,80.0,26.85,574.0,6.08,-53.58,-1.15,0.0,392.51,20.85,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.38,1,0,0,28.0,0,0,0,24.5,25.01
801,80.1,26.38,574.0,10.28,-67.81,-1.35,1.0,392.8,24.06,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.39,1,0,0,28.0,0,0,0,24.5,25.01
802,80.2,25.94,574.0,15.64,-61.43,-1.1,1.0,392.45,18.01,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.39,1,0,0,28.0,0,0,0,24.5,25.01
803,80.3,25.52,574.0,16.33,-44.12,-0.84,1.0,392.11,12.75,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.5,25.01
804,80.4,25.24,574.0,16.63,-34.62,-0.71,1.0,391.81,9.45,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.5,25.01
805,80.5,25.0,574.0,17.25,-31.0,-0.69,1.0,391.59,6.93,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.5,25.01
806,80.6,24.76,574.0,18.35,-30.93,-0.61,1.0,391.54,6.33,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.5,25.01
807,80.7,24.52,574.0,19.07,-29.0,-0.6,1.0,391.46,5.21,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.5,25.01
808,80.8,24.31,574.0,23.4,-24.3,-0.54,0.0,391.31,2.81,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.5,25.01
809,80.9,24.12,574.0,25.01,-17.74,-0.45,0.0,391.13,0.47,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.5,25.01
810,81.0,23.99,574.0,24.9,-9.12,-0.3,0.0,390.88,-1.73,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.4,1,0,0,28.0,0,0,0,24.5,25.01
811,81.1,23.87,574.0,24.9,-9.0,-0.3,0.0,390.71,-3.08,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.32,1,0,0,28.0,0,0,0,24.5,25.01
812,81.2,23.72,574.0,24.59,-11.38,-0.36,0.0,390.76,-2.33,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.32,1,0,0,28.0,0,0,0,24.5,25.01
813,81.3,23.59,574.0,24.4,-11.56,-0.35,0.0,390.8,-1.84,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.32,1,0,0,28.0,0,0,0,24.5,25.01
814,81.4,23.47,574.0,24.42,-12.5,-0.38,0.0,390.8,-1.99,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.31,1,0,0,28.0,0,0,0,24.5,25.01
815,81.5,23.33,574.0,24.4,-11.5,-0.37,0.0,390.8,-2.07,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.31,1,0,0,28.0,0,0,0,24.5,25.01
816,81.6,23.14,574.0,24.58,-12.44,-0.4,0.0,390.8,-1.97,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.3,1,0,0,28.0,0,0,0,24.5,24.99
817,81.7,23.06,574.0,24.58,-12.5,-0.43,0.0,390.8,-1.94,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.29,1,0,0,28.0,0,0,0,24.5,24.97
818,81.8,22.92,574.0,24.58,-12.0,-0.41,0.0,390.8,-2.09,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.29,1,0,0,28.0,0,0,0,24.5,24.96
819,81.9,22.8,574.0,24.58,-12.0,-0.49,0.0,390.8,-2.2,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.28,1,0,0,28.0,0,0,0,24.5,24.94
820,82.0,22.67,574.0,24.7,-12.06,-0.4,0.0,390.8,-2.2,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.28,1,0,0,28.0,0,0,0,24.5,24.92
821,82.1,22.53,574.0,24.9,-11.13,-0.42,0.0,390.8,-2.27,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.28,1,0,0,28.0,0,0,0,24.5,24.91
822,82.2,22.37,574.0,25.03,-11.0,-0.46,0.0,390.8,-2.52,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.28,1,0,0,28.0,0,0,0,24.5,24.89
823,82.3,22.23,574.0,25.93,-10.56,-0.44,0.0,390.77,-2.96,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.28,1,0,0,28.0,0,0,0,24.5,24.87
824,82.4,22.06,574.0,26.73,-8.62,-0.41,0.0,390.67,-3.86,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.28,1,0,0,28.0,0,0,0,24.5,24.86
825,82.5,21.94,574.0,28.08,-6.12,-0.35,0.0,390.59,-4.8,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.28,1,0,0,28.0,0,0,0,24.5,24.84
826,82.6,21.84,574.0,30.58,-4.0,-0.33,0.0,390.54,-5.85,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.28,1,0,0,28.0,0,0,0,24.45,24.85
827,82.7,21.74,574.0,32.89,-0.19,-0.31,0.0,390.49,-6.79,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.2,1,0,0,28.0,0,0,0,24.4,24.87
828,82.8,21.65,574.0,34.0,0.12,-0.29,0.0,390.44,-7.44,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.19,1,0,0,28.0,0,0,0,24.35,24.89
829,82.9,21.54,574.0,34.2,1.94,-0.27,0.0,390.36,-8.45,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.19,1,0,0,28.0,0,0,0,24.3,24.9
830,83.0,21.55,574.0,34.46,3.32,-0.18,0.0,390.21,-10.35,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.18,1,0,0,28.0,0,0,0,24.25,24.92
831,83.1,21.48,574.0,35.51,7.94,-0.17,0.0,390.1,-11.66,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.18,1,0,0,28.0,0,0,0,24.2,24.94
832,83.2,21.47,574.0,38.6,7.18,-0.15,0.0,390.1,-11.51,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.17,1,0,0,28.0,0,0,0,24.15,24.95
833,83.3,21.45,574.0,40.23,8.0,-0.12,0.0,390.04,-12.16,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.17,1,0,0,28.0,0,0,0,24.1,24.97
834,83.4,21.47,574.0,40.23,13.38,-0.05,0.0,389.84,-14.81,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.16,1,0,0,28.0,0,0,0,24.05,24.99
835,83.5,21.48,574.0,40.23,18.88,0.03,0.0,389.67,-17.06,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.16,1,0,0,28.0,0,0,0,24.0,25.0
836,83.6,21.5,574.0,40.23,22.94,0.05,0.0,389.57,-18.31,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.16,1,0,0,28.0,0,0,0,24.0,25.01
837,83.7,21.6,574.0,40.55,24.88,0.17,0.0,389.46,-19.65,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.16,1,0,0,28.0,0,0,0,24.0,25.01
838,83.8,21.69,574.0,40.85,27.92,0.1,0.0,389.31,-21.2,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.16,1,0,0,28.0,0,0,0,24.0,25.01
839,83.9,21.81,574.0,41.14,30.61,0.13,0.0,389.17,-22.69,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.16,1,0,0,28.0,0,0,0,24.0,25.01
840,84.0,21.93,574.0,42.22,31.5,0.29,0.0,389.07,-24.04,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.16,1,0,0,28.0,0,0,0,24.0,25.01
841,84.1,22.04,574.0,44.2,36.28,0.22,0.0,388.91,-26.17,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.16,1,0,0,28.0,0,0,0,24.0,25.01
842,84.2,22.25,574.0,44.99,41.28,0.28,0.0,388.61,-30.22,22.0,22.0,86.6,100.0,8,90,0.0,0,85,2.16,1,0,0,28.0,0,0,0,24.0,25.01
843,84.3,22.51,574.0,45.68,50.96,0.57,0.0,388.27,-34.67,22.0,22.0,86.59,100.0,8,90,0.0,0,85,2.16,1,0,0,28.0,0,0,0,24.0,25.01
844,84.4,22.83,574.0,45.63,62.35,0.79,0.0,387.82,-40.12,22.0,22.0,86.54,100.0,8,90,0.0,0,85,2.16,1,0,0,28.02,0,0,0,24.0,25.01
845,84.5,23.18,574.0,45.68,71.67,0.89,0.0,387.43,-44.58,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.07,0,0,0,24.0,25.01
846,84.6,23.52,574.0,45.68,74.0,0.89,0.0,387.18,-46.58,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.12,0,0,0,24.0,25.01
847,84.7,23.88,574.0,45.38,77.5,0.96,0.0,386.97,-48.33,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.17,0,0,0,24.0,25.01
848,84.8,24.35,574.0,45.5,78.71,1.0,0.0,386.87,-49.48,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.22,0,0,0,24.0,25.01
849,84.9,24.8,574.0,45.35,78.79,1.05,0.0,386.79,-50.43,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.27,0,0,0,24.0,25.01
850,85.0,25.21,574.0,45.2,79.5,0.9,0.0,386.74,-50.88,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.32,0,0,0,24.0,25.01
851,85.1,25.55,574.0,45.15,78.0,0.97,0.0,386.7,-51.14,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.37,0,0,0,24.0,25.01
852,85.2,25.95,574.0,45.03,77.85,0.9,0.0,386.7,-50.94,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.42,0,0,0,24.0,25.01
853,85.3,26.32,574.0,45.2,75.5,0.99,0.0,386.7,-50.83,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.47,0,0,0,24.0,25.01
854,85.4,26.75,574.0,45.03,75.35,1.06,0.0,386.7,-50.93,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.5,0,0,0,24.0,25.01
855,85.5,27.18,574.0,45.03,74.0,0.99,0.0,386.69,-51.03,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.5,0,0,0,24.0,25.01
856,85.6,27.57,574.0,44.75,72.5,1.04,0.0,386.64,-51.13,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.5,0,0,0,24.0,25.01
857,85.7,28.01,574.0,44.58,72.0,1.0,0.0,386.61,-50.9,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.5,0,0,0,24.0,25.01
858,85.8,28.35,574.0,44.28,70.79,0.94,0.0,386.66,-49.85,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.16,1,0,0,28.5,0,0,0,24.0,25.01
859,85.9,28.72,574.0,44.28,67.32,0.84,0.0,386.71,-48.88,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
860,86.0,29.04,574.0,43.83,65.82,0.81,0.0,386.76,-48.13,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
861,86.1,29.39,574.0,42.72,63.32,0.85,0.0,386.86,-46.81,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
862,86.2,29.72,574.0,40.84,60.34,0.85,0.0,387.06,-44.06,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
863,86.3,30.04,574.0,39.26,53.16,0.69,0.0,387.32,-40.5,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
864,86.4,30.28,574.0,36.2,43.97,0.53,0.0,387.72,-34.95,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
865,86.5,30.48,574.0,31.68,36.06,0.4,0.0,388.12,-29.51,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
866,86.6,30.57,574.0,29.91,29.56,0.37,0.0,388.52,-24.37,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
867,86.7,30.7,574.0,29.38,20.93,0.26,0.0,388.87,-19.99,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
868,86.8,30.77,574.0,29.38,15.68,0.11,0.0,389.12,-17.54,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
869,86.9,30.8,574.0,29.38,12.31,0.01,0.0,389.34,-15.34,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.08,1,0,0,28.5,0,0,0,24.0,25.01
870,87.0,30.81,574.0,29.53,10.5,-0.01,0.0,389.49,-13.74,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.07,1,0,0,28.5,0,0,0,24.0,25.01
871,87.1,30.84,574.0,29.78,7.69,-0.01,0.0,389.61,-12.41,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.07,1,0,0,28.5,0,0,0,24.0,25.01
872,87.2,30.84,574.0,29.94,5.0,-0.02,0.0,389.66,-11.76,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.07,1,0,0,28.5,0,0,0,24.0,25.01
873,87.3,30.83,574.0,30.65,5.37,-0.03,0.0,389.73,-11.05,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.07,1,0,0,28.5,0,0,0,24.0,25.01
874,87.4,30.78,574.0,32.41,4.81,0.01,0.0,389.83,-10.2,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.07,1,0,0,28.5,0,0,0,24.0,25.01
875,87.5,30.79,574.0,33.6,3.37,-0.04,0.0,389.87,-9.9,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.07,1,0,0,28.5,0,0,0,24.0,25.01
876,87.6,30.81,574.0,34.74,4.0,-0.06,0.0,389.77,-10.95,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.06,1,0,0,28.5,0,0,0,23.95,25.01
877,87.7,30.83,574.0,35.58,6.5,0.04,0.0,389.69,-11.9,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.06,1,0,0,28.5,0,0,0,23.9,25.01
878,87.8,30.84,574.0,35.9,7.5,-0.03,0.0,389.64,-12.6,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.06,1,0,0,28.5,0,0,0,23.85,25.01
879,87.9,30.79,574.0,36.3,8.71,0.02,0.0,389.59,-13.3,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.06,1,0,0,28.5,0,0,0,23.8,25.01
880,88.0,30.76,574.0,37.68,9.5,-0.01,0.0,389.54,-14.0,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.06,1,0,0,28.5,0,0,0,23.75,25.01
881,88.1,30.81,574.0,38.61,10.5,0.01,0.0,389.49,-14.7,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.06,1,0,0,28.5,0,0,0,23.7,25.01
882,88.2,30.84,574.0,38.83,11.0,0.01,0.0,389.44,-15.4,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.05,1,0,0,28.5,0,0,0,23.65,25.01
883,88.3,30.82,574.0,39.0,12.5,0.07,0.0,389.39,-16.0,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.05,1,0,0,28.5,0,0,0,23.6,25.01
884,88.4,30.86,574.0,39.69,13.41,0.1,0.0,389.34,-16.35,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.05,1,0,0,28.5,0,0,0,23.55,25.01
885,88.5,30.91,574.0,40.49,14.0,0.14,0.0,389.29,-16.86,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.05,1,0,0,28.5,0,0,0,23.5,25.01
886,88.6,30.97,574.0,41.1,15.5,0.16,0.0,389.24,-17.76,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.05,1,0,0,28.5,0,0,0,23.5,25.01
887,88.7,30.99,574.0,41.86,16.59,0.1,0.0,389.19,-18.64,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.05,1,0,0,28.5,0,0,0,23.5,25.01
888,88.8,31.07,574.0,42.34,17.0,0.11,0.0,389.14,-19.49,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
889,88.9,31.12,574.0,42.4,18.77,0.2,0.0,389.06,-20.47,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
890,89.0,31.16,574.0,42.33,21.47,0.23,0.0,388.91,-21.77,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
891,89.1,31.24,574.0,42.4,23.04,0.18,0.0,388.8,-22.73,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
892,89.2,31.33,574.0,42.49,22.5,0.37,0.0,388.8,-22.83,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
893,89.3,31.41,574.0,42.4,23.5,0.35,0.0,388.77,-23.3,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
894,89.4,31.58,574.0,43.72,25.73,0.5,0.0,388.67,-24.7,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
895,89.5,31.63,574.0,44.2,26.97,0.38,0.0,388.53,-26.5,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
896,89.6,31.76,574.0,43.95,30.77,0.29,0.0,388.28,-29.31,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
897,89.7,31.81,574.0,43.78,36.6,0.29,0.0,388.09,-31.52,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
898,89.8,31.89,574.0,43.95,35.23,0.48,0.0,388.04,-32.27,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.04,1,0,0,28.5,0,0,0,23.5,25.01
899,89.9,32.05,574.0,43.95,38.0,0.45,0.0,387.99,-33.03,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
900,90.0,32.17,574.0,43.95,37.27,0.55,0.0,387.94,-33.83,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
901,90.1,32.33,574.0,43.78,38.7,0.58,0.0,387.87,-34.67,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
902,90.2,32.44,574.0,43.65,39.97,0.64,0.0,387.77,-35.62,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
903,90.3,32.6,574.0,43.11,40.0,0.64,0.0,387.7,-36.04,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
904,90.4,32.8,574.0,41.5,40.47,0.6,0.0,387.7,-35.14,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
905,90.5,32.89,574.0,39.93,39.03,0.53,0.0,387.77,-33.59,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
906,90.6,33.02,574.0,38.38,35.37,0.44,0.0,388.02,-30.45,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
907,90.7,33.13,574.0,37.61,29.8,0.35,0.0,388.26,-27.58,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
908,90.8,33.18,574.0,36.06,27.37,0.34,0.0,388.46,-25.43,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
909,90.9,33.25,574.0,35.13,23.47,0.28,0.0,388.64,-23.35,22.0,22.0,86.5,100.0,8,90,0.0,0,85,2.0,1,0,0,28.5,0,0,0,23.5,25.01
